AreaCode,StoreName,StoreID
7100015,PAN POINT,RP00709
7100015,RICK PAN GHAR,RP00710
7100015,SUJOY PAN GHAR,RP00711
7100015,SARKAR PAN GHAR,RP00712
7100015,DEV PAN GHAR,RP00713
7100015,GITANJALI STORESS,RP00714
7100015,SHING STORES,RP00715
7100015,SAMITA PAN GHAR,RP00716
7100015,NARAYAN BHANDAR,RP00717
7100015,GORI  VARIETY,RP00718
7100015,BHOLE BABA STORE,RP00719
7100015,DADA BHAI PAN GHARS,RP00720
7100015,BINITA STORES,RP00721
7100015,BABA LOKNATH PAN GHAR,RP00722
7100015,SHYAMA BHANDAR,RP00723
7100015,RASHMANI BHANDAR,RP00724
7100015,BIKASH STORE,RP00725
7100015,MAA KOWSALYA,RP00726
7100015,KAMAKHYA BHANDAR,RP00727
7100015,GOPAL STORES,RP00728
7100015,CHOWRASIA PAN GHARS,RP00729
7100015,BIDYALAL SHA,RP00730
7100015,DIP STORE,RP00731
7100015,JAISWAL STORES,RP00732
7100015,BIRENDRA SHA,RP00733
7100015,SRI DURGA SHOPPE,RP00734
7100015,SAHA COMMUNICATION,RP00735
7100015,NANDINI STORE,RP00736
7100015,HIRA PAN GHAR,RP00737
7100015,PRADHAN ROY STORE,RP00738
7100015,GAYETRI STORE,RP00739
7100015,PRASAD STORES,RP00740
7100015,ZINAT STORE,RP00741
7100015,SINGH STORE 1,RP00742
7100015,B S B ENTERPRISE,RP00743
7100015,DEEPAK STORE,RP00744
7100015,KANU PAN GHAR,RP00745
7100015,GANGA PAN GHAR,RP00746
7100015,GOBINDO BHANDER,RP00747
7100015,USHA BHANDER,RP00748
7100015,SARKAR STORE,RP00749
7100015,BIKASH STORES,RP00750
7100015,LAL BHANDAR,RP00751
7100015,BIJAY PAN GHAR,RP00752
7100015,DAM ELECTRIC,RP00753
7100015,MUSKAN PAN GHAR,RP00754
7100015,SHUBHAM GENERAL STORE,RP00755
7100015,RAJU STORE,RP00756
7100015,HARIMADHAB STORE,RP00757
7100015,DUJA PRASAD PAN GHAR,RP00758
7100015,MAA DURGA STORE,RP00759
7100015,MANOHAR,RP00760
7100015,SARKAR STORES,RP00761
7100015,BABU STORES,RP00762
7100015,DAILY NEED,RP00763
7100015,MAMA PAN GHARS,RP00764
7100015,Uttam Store 2,RP00765
7100015,Nandi Medico,RP00766
7100015,FRESH TESTY FOOD,RP00767
7100015,Das StoreS,RP00768
7100015,ANIL STORES,RP00769
7100015,Kanchan Pan Ghar,RP00770
7100015,NARAYAN BHANDARS,RP00771
7100015,Ajay Pan GharS,RP00772
7100015,RAMESHTH DEPARTMENTAL STORE,RP00773
7100015,Gopal BhandarS,RP00774
7000129,RATHER P S,RP00775
7000129,BISMILLAH RESTRA,RP00776
7000129,BHAT ENTERPRISES,RP00777
7000129,SOFI P S,RP00778
7000129,IMTIYAZ PROV STORE,RP00779
7000129,UNCLE G HOME STORE,RP00780
7000129,ROUNGA P S,RP00781
7000129,GULZAR GEN STORE,RP00782
7000129,MEHRAAJ PRO STORE,RP00783
7000129,BHAT KIRYANA,RP00784
7000129,WAGAY G S,RP00785
7000129,DILSHAN MART,RP00786
7000129,SALMAN ENTEPRISES,RP00787
7000129,TARIQ P S,RP00788
7000129,NOORA HOSPITAL CANTEEN,RP00789
7000129,WANI  PRO,RP00790
7000129,ALINA PRO  STORE,RP00791
7100015,PESKAR PAN GHAR,RP00792
7100015,PAN GHAR,RP00793
7100015,CITY STORE,RP00794
7100015,GOPAL PAN GHAR,RP00795
7100015,BIREN PAUL,RP00796
7100015,BIJAY PAUL,RP00797
7100015,MAHANANDA STORE,RP00798
7100015,SUNDARAM,RP00799
7100015,SUNNY STATIONARY,RP00800
7100015,A  Choudhary,RP00801
7100015,Ganga devi store,RP00802
7100015,RADHARAMAN STORE,RP00803
7100015,Saha storeS,RP00804
7100015,G N  Brothers,RP00805
7100015,Saha pan gharS,RP00806
7100015,Saha storeS,RP00807
7100015,poja bhandar,RP00808
7100015,Molobika stores,RP00809
7100015,Ashem bhandar,RP00810
7100015,maa tara pan ghar,RP00811
7100015,loknath stores,RP00812
7100015,r s bandar,RP00813
7100015,PRITAM STORES,RP00814
7100015,DURGA BHANDARS,RP00815
7100015,GANESH BHANDARS,RP00816
7100015,BHAGWATI G STORE,RP00817
7100015,NAVDURGA BHANDAR,RP00818
7100015,RAMBHAJAN PAN GHAR,RP00819
7100015,HIMALAYAN P C O,RP00820
7100015,ANURAG STORE,RP00821
7100015,MANOJ STORE,RP00822
7100015,MOHAN SAHA,RP00823
7100015,DEBNATH STORES,RP00824
7100015,NEW LAXMI STORE,RP00825
7100015,GHOSH HOTEL,RP00826
7100015,LALIT BHANDAR,RP00827
7100015,PAWAN GUPTA STORE,RP00828
7100015,KUMAR STORE,RP00829
7100015,BASANTI STORES,RP00830
7100015,JOY BHANDAR,RP00831
7100015,PROVX STORE,RP00832
7100015,SABITI BHANDAR,RP00833
7100015,JAIGURU STORE,RP00834
7100015,SUSMITA STORE,RP00835
7100015,NUPUR ENTERPRISE,RP00836
7100015,PODDAR STORE,RP00837
7100015,Gita Variety,RP00838
7100015,Tapan StoreS,RP00839
7100015,Maa Laxmi Pan Ghar,RP00840
7100015,Shanti Variety,RP00841
7100015,LAXMI STORE,RP00842
7100015,Himalayan Caterer,RP00843
7100015,Maa Communication,RP00844
7100015,Bijay Prosad,RP00845
7100015,HARANDAR BHANDARS,RP00846
7100015,MITRA STORES,RP00847
7100015,SATALITE LINK,RP00848
7100015,JAY KALI STORE,RP00849
7100015,MANTHAN,RP00850
7100015,LAXMI BHANDAR,RP00851
7100015,POPULAR STORES,RP00852
7100015,Bikash StoreS,RP00853
7100015,Binay Store,RP00854
7100015,APPA HOTEL,RP00855
7100015,Sumon Store,RP00856
7100015,MAA BHABANI STORES 2,RP00857
7100015,Bittu Pan Ghar,RP00858
7100015,Gitangali Enterprises,RP00859
7100015,New Dam Bhander,RP00860
7100015,Saha Trading,RP00861
7100015,Nevedita Store,RP00862
7100015,Maa Durga storeS,RP00863
7100015,Laxman Store,RP00864
7100015,Moduhmita Store,RP00865
7100015,BRISTI VAREITY STORE,RP00866
7100015,Paul Store,RP00867
7100015,Zeals shop,RP00868
7100015,SAMBHU PAN GHAR,RP00869
7100015,Saha Virity Store,RP00870
7100015,Monmon Store,RP00871
7100015,Bubun Pan Ghar,RP00872
7100015,Sayan Pan Ghar,RP00873
7100015,MAA LAXMI BHANDERS,RP00874
7100015,ROY ENTERPRISE,RP00875
7100015,ROY STORE,RP00876
7100015,NIPEN PAN GHAR,RP00877
7100015,Maya Bhander,RP00878
7100015,Narayan BhanderS,RP00879
7100015,Bhawal Store,RP00880
7100015,Mira Enterprise,RP00881
7100015,Destiny General Store,RP00882
7100015,SIBAJI STORE,RP00883
7100015,Kanunamaya pan Ghar,RP00884
7100015,Kalpana Store,RP00885
7100015,Ankita Store,RP00886
7100015,Dipankar Hotel,RP00887
7000129,Jewel Pan House,RP00888
7000129,Rouf Gen. Store,RP00889
7000129,Khan Prov. Store,RP00890
7000129,Al-Ajwa Gen.Store,RP00891
7000129,PASSPORT OFFICE CANTEEN,RP00892
7000129,"A.A ENTP,",RP00893
7000129,"AB AHAD GEN. STORE,-1",RP00894
7000129,AB AZIZ PROV. STORE 2,RP00895
7000129,"AB GANI PROV. STORE,-1",RP00896
7000129,AB GANI PROV. STORE3,RP00897
7000129,Hilal Pro. Store 2.,RP00898
7000129,AB KHALIQ PROV. STORE..1,RP00899
7000129,BASHIR MILK SHOP,RP00900
7000129,BLUE MOON,RP00901
7000129,"AB REHMAN,-1",RP00902
7000129,ABDUL AHAD1,RP00903
7000129,ABDUL RASHID PROV STORE1,RP00904
7000129,ADIL PROV.STORE..3,RP00905
7000129,MUZAFAR DEPT. STORE,RP00906
7000129,ALTAF  PROV. STORE(1),RP00907
7000129,QASIM PROV. STORE,RP00908
7000129,ARSHID PROV. STORE2,RP00909
7000129,"ASHRAF  PROV. STORE,-1",RP00910
7000129,BABA ENT2,RP00911
7000129,ABDUL RASID FRUIT SHOP,RP00912
7000129,BABLOO SOFTY..2,RP00913
7000129,GOUSIA GEN STORE,RP00914
7000129,ARYIAN TOUR TRAVELS,RP00915
7000129,"BASHIR  PROV. STORE,-27",RP00916
7000129,"BASHIR  PROV. STORE,-28",RP00917
7000129,BASHIR BAKERY..2,RP00918
7000129,KHATOO PROV. STORE,RP00919
7000129,"BHAT  PROV. STORE,-32",RP00920
7000129,BHAT  PROV. STORE..36,RP00921
7000129,BHAT PROV. STORE11,RP00922
7000129,BHAT PROV. STORE19,RP00923
7000129,RUHAIL PROV. STORE,RP00924
7000129,BHAT PROV.STORE21,RP00925
7000129,AYOUB PROV STORE,RP00926
7000129,"BHAT TELCOM,-3",RP00927
7000129,"BINDROO HEALTH CARE,-1",RP00928
7000129,"BISMILLAH  PROV. STORE,-2",RP00929
7000129,MIR GULZAR,RP00930
7000129,NAYEEM PROV STORE,RP00931
7000129,"COOL POINT,-1",RP00932
7000129,"CO-OPERATIVE GEN. STORE,-1",RP00933
7000129,LORDS BAKERY,RP00934
7000129,"H M IBRAHIM PROV.STORE,",RP00935
7000129,Muzafaar Pro. Store,RP00936
7000129,"PROVISION STREAM,",RP00937
7000129,"MOHAMMAD YOUSUF MALLA,",RP00938
7000129,"WANI PROV.STORE,",RP00939
7000129,"PARVAIZ PROV STORE,",RP00940
7000129,"TIPLOO PROV STORE,",RP00941
7000129,"SHAH GEN.STORE,",RP00942
7000129,"SAYANA,",RP00943
7000129,"ABDUL HAMID PROV.STORE,",RP00944
7000129,"MUSHARAF PROV.STORE,",RP00945
7000129,"FAROOQ PROV.STORE,",RP00946
7000129,"MAQBOOL PROV.STORE,",RP00947
7000129,"ARIF PROV.STORE,",RP00948
7000129,"QAZI PROV.STORE,",RP00949
7000129,"SHAHEEN PROV.STORE,",RP00950
7000129,"MANZOOR PROV.STORE,",RP00951
7000129,"KEEPS  PROV.STORE,",RP00952
7000129,"A.R.S PROV.STORE,",RP00953
7000129,"BILAL PROV. STORE,",RP00954
7000129,"MALIK GEN STORE,",RP00955
7000129,"RESHI PROV. STORE,",RP00956
7000129,"SHOWKAT AH BABA,",RP00957
7000129,"JAVAID PROV.STORE,",RP00958
7000129,"GULAM NABI,",RP00959
7000129,"BILAL PROV.STORE,",RP00960
7000129,SHIEKH GENERAL STORE,RP00961
7000129,ALTAAF PROVISION STORE,RP00962
7000129,GULAM MOHUDIN,RP00963
7000129,PAMPOSH BAKERY,RP00964
7000129,BASHIR AHMED SHAH,RP00965
7000129,IMTAYAZ PROVISION STORE,RP00966
7000129,SOFI PROVISION STORE,RP00967
7000129,ALTAAF PROVISION STORE-2,RP00968
7000129,MIR & SONS,RP00969
7000129,MOHD. ASHRAF PROV. STORE,RP00970
7000129,SAMTEL PROV. STORE,RP00971
7000129,JAAN TEA STALL,RP00972
7000129,Abdul Aziz,RP00973
7000129,RAH SONS,RP00974
7000129,YATTO-2,RP00975
7000129,SHOWKET FRUIT SHOP,RP00976
7000129,"NAZIR FRUIT SHOP,",RP00977
7000129,"NOOR BAKERY,",RP00978
7000129,"NAQASH PROV. STORE,",RP00979
7000129,"MIR GEN. STORE,",RP00980
7000129,"RIYAZ PROV. STORE,",RP00981
7000129,"CAFFINE PROV STORE,",RP00982
7000129,"SOFI PROV STORE,",RP00983
7000129,"MIR PROV. STORE,",RP00984
7000129,"SHEIKH PROV STORE,",RP00985
7000129,ALI MOHAMMAD AND SONS,RP00986
7000129,DAR PROV.STORE,RP00987
7000129,"SHABIR PROV. STORE,",RP00988
7000129,"FAMCO PROV.STORE,",RP00989
7000129,"HIBBA PROV. STORE,",RP00990
7000129,"SHAH COOL POINT,",RP00991
7000129,"FAROOQ PROV. STORE,",RP00992
7000129,"KAWA PROV. STORE,",RP00993
7000129,RIIYAZ PS,RP00994
7000129,KHAN RESTAURENT,RP00995
7000129,AXE GEN. STORE,RP00996
7000129,OWAIS PROV. STORE,RP00997
7000129,WANI ENTERPRISES (ELAHI),RP00998
7000129,SAJID PROV. STORE,RP00999
7000129,MUSA PROV. STORE,RP01000
7000129,IMTAYAZ PROV. STORE,RP01001
7000129,SALIM PROV. STORE,RP01002
7000129,Lone Family,RP01003
7000129,Minto Circle Canten,RP01004
7000129,MD STORE,RP01005
7000129,AAFTAB PROV. STORE,RP01006
7000129,ALTAF PROV. STORE,RP01007
7000129,BHAT PROV. STORE (G),RP01008
7000129,GREEN HILL,RP01009
7000129,BHAT ENTERPRIESES,RP01010
7000129,"PARVAIZ PROV STORE,",RP01011
7000129,SHABIR PROV STORE,RP01012
7000129,"NISAR PROV.STORE,",RP01013
7000129,"ALTAF PROV.STORE,",RP01014
7000129,"COOL POINT,",RP01015
7000129,"SHOWKET PROV.STORE,",RP01016
7000129,"LAL PURI SOFTY CORNER,",RP01017
7000129,"SOFI PROV.STORE,",RP01018
7000129,"BISMILLAH PROV.STORE,",RP01019
7000129,"G N PROV.STORE,",RP01020
7000129,"SOFI PROV.STORE,",RP01021
7000129,"SHAH PROV.STORE,",RP01022
7000129,"SHAH STORE,",RP01023
7000129,"BILAL PROV.STORE,",RP01024
7000129,LP SOFTY CORNER,RP01025
7000129,"BATLOO 2ND,",RP01026
7000129,Bismilah Pro.store,RP01027
7000129,"KHAN PROV. STORE,",RP01028
7000129,"S P TELECOM,",RP01029
7000129,"BHAT COLLECTION,",RP01030
7000129,"MOHAMMAD IQBAL,",RP01031
7000129,"YOUNIS PROV. STORE,",RP01032
7000129,"BATLOO PROV.STORE,",RP01033
7000129,"QADRI AND SONS,",RP01034
7000129,"ZAHID PROV.STORE,",RP01035
7000129,"MEHRAJ PROV.STORE,",RP01036
7000129,"GH. MOHAMMED,",RP01037
7000129,Tuck Shop.,RP01038
7000129,"NISAR PROV.STORE,",RP01039
7000129,PROF. BASHIR AHMED,RP01040
7000129,"JAVAID PROV.STORE,",RP01041
7000129,"FAROOQ PROV.STORE,",RP01042
7000129,"BHAT PROV.STORE,",RP01043
7000129,"ABRAR PROV.STORE,",RP01044
7000129,"ICE WORLD,",RP01045
7000129,"DAWOOD TELECOM,",RP01046
7000129,"ESHAAN MULTI STORE,",RP01047
7000129,"YASIR PROV.STORE,",RP01048
7000129,Aram Karyan Store,RP01049
7000129,"YOUNS PROV.STORE,",RP01050
7000129,"ALTAF PROV. STORE,",RP01051
7000129,"KHAN PROV.STORE,",RP01052
7000129,"ARFAT PROV.STORE,",RP01053
7000129,"BAKER BOYS,",RP01054
7000129,"SHAFAT PROV.STORE,",RP01055
7000129,"KHAN GEN.STORE,",RP01056
7000129,"WANI PROV.STORE,",RP01057
7000129,MOHD Ramazan  PRO,RP01058
7000129,"ZAHOOR TELICOM,",RP01059
7000129,"DAR ENTERPERISES,",RP01060
7000129,"AB. GANI PARRY,",RP01061
7000129,"SAJJAD KHAN,",RP01062
7000129,"RIYAZ AHMED SOFI STORE,",RP01063
7000129,"MANZOOR TRADERS,",RP01064
7000129,"PIOUS TELECOM,",RP01065
7000129,"BASHIR PROV.STORE,",RP01066
7000129,"S. FAROOQ,",RP01067
7000129,"QADIR PROV.STORE,",RP01068
7000129,"THANDA POINT,",RP01069
7000129,"MOIN GEN.STORE,",RP01070
7000129,"M.D. PROV.STORE,",RP01071
7000129,"AMIR PROV.STORE,",RP01072
7000129,"EXOTIC STORE,",RP01073
7000129,"AYAN TRADING CO.,",RP01074
7000129,"DAR BROTHERS,",RP01075
7000129,"FALAK BAKERY ,",RP01076
7000129,"S.R PROV. STORE,",RP01077
7000129,"SIMPLE PROV. STORE,",RP01078
7000129,"HANIEF SOFTY,",RP01079
7000129,"WANI PRO STORE,",RP01080
7000129,"NASIR P. STORE,",RP01081
7000129,Allied Pro. Store.,RP01082
7000129,"TANTARY PROV. STORE,",RP01083
7000129,"KHAN PROV. STORE,",RP01084
7000129,"SUHAIL PROV. STORE,",RP01085
7000129,"NICE PROV. STORE,",RP01086
7000129,"SHAH P/S,",RP01087
7000129,"FAIYAZ P/S,",RP01088
7000129,"KHAN PROV.STORE,",RP01089
7000129,"GOUSIA PROV.STORE,",RP01090
7000129,NAZIR PROV. STORE,RP01091
7000129,SOFI  PROV. STORE,RP01092
7000129,YATOO PROV. STORE,RP01093
7000129,MIR PROV. STORE,RP01094
7000129,DELIGHT PROV. STORE,RP01095
7000129,"BISMIIAH PROV. STORE,",RP01096
7000129,"DAR SOFTY CORNER,",RP01097
7000129,"MIR PROV. STORE,",RP01098
7000129,FIRDOUS MOBILE SHOP,RP01099
7000129,"DILKASH  PROV. STORE,-1",RP01100
7000129,"MOON LIGHT,",RP01101
7000129,SULTAN BABA,RP01102
7000129,TARIQ PROV. STORE,RP01103
7000129,GASHA RESTAURANT,RP01104
7000129,NEW GLACIER,RP01105
7000129,NASEEM ICE POINT,RP01106
7000129,JAN PROV. STORE,RP01107
7000129,BASHIR AH WANI,RP01108
7000129,"COOL POINT,",RP01109
7000129,"ABDULLAH PROV.STORE,",RP01110
7000129,"WANI PROV. STORE,",RP01111
7000129,YOUSUF TELICOM,RP01112
7000129,CHOTA BABA,RP01113
7000129,DAR PROV. STORE,RP01114
7000129,SULTAN PROV. STORE,RP01115
7000129,MIR PROV. STORE,RP01116
7000129,CAMPUS DEPT STORE,RP01117
7000129,"REHMAT AALAM,",RP01118
7000129,"DIMOND PAN HOUSE,-1",RP01119
7000129,DREAM MERCHANT1,RP01120
7000129,WASEEM PROV STORE,RP01121
7000129,S R WANI PROV STORE,RP01122
7000129,"FARASH COLD DRING,-1",RP01123
7000129,MOHD. HUSSAIN  (NR),RP01124
7000129,SHEIKH PROV STORE,RP01125
7000129,FAROOQ MILK STORE1,RP01126
7000129,FAROOQ PROV. STORE19,RP01127
7000129,FAROOQ PROV. STORE20,RP01128
7000129,FAROOQ PROV. STORE..2,RP01129
7000129,"FAYAZ PROV. STORE,-2",RP01130
7000129,FEEROZ PROV. STORE..2,RP01131
7000129,FIRDOUS PROV. STORE..7,RP01132
7000129,AYOUB PROV STORE,RP01133
7000129,LATIEF PROV STORE,RP01134
7000129,P.D.S PROV. STORE,RP01135
7000129,"G.R.TELICOM,-1",RP01136
7000129,"BHAT & SONS,",RP01137
7000129,ALI MOHD,RP01138
7000129,"FLY HIGH,",RP01139
7000129,"RESHI GEN. STORE,",RP01140
7000129,"SAMEER PROV. STORE,",RP01141
7000129,"BILAL PROV. STORE,",RP01142
7000129,"AHDOOS BAKERY,",RP01143
7000129,"FAYAZ PROV. STORE,",RP01144
7000129,"SHAAN UTILITY,",RP01145
7000129,DAR  PROV. STORE,RP01146
7000129,"PARVAIZ PROV. STORE,",RP01147
7000129,"FRESH FRUITS,",RP01148
7000129,"FAIR DEAL,",RP01149
7000129,"BEIGH DEPARTMENTAL STORE,",RP01150
7000129,"BEIGH STORE,",RP01151
7000129,REFRESH POINT,RP01152
7000129,KHAN UTILITY,RP01153
7000129,SAME SAME DIFF,RP01154
7000129,"GARB TRADERS,-1",RP01155
7000129,"GASI ENT,-1",RP01156
7000129,GAZI PROV. STORE1,RP01157
7000129,GEE PEE PROV. STORE1,RP01158
7000129,GENERAL PROV. STORE..2,RP01159
7000129,GH HASSAN PROV. STORE..2,RP01160
7000129,JIYA TEA STALL,RP01161
7000129,ARSHID BUS STAND,RP01162
7000129,ABDUL GANI PROV STORE,RP01163
7000129,MUSHTAQ PROV. STORE,RP01164
7000129,Nasir Pro. Store.,RP01165
7000129,GH.RASOOL1,RP01166
7000129,"GIVE & TAKE,-1",RP01167
7000129,TAVERNA BAKERY,RP01168
7000129,"GULAM MOHAMMAD PROV. STORE,-1",RP01169
7000129,JALEENI PROV STORE,RP01170
7000129,GULZAR PROV. STORE7,RP01171
7000129,AYUB PROVISION STORE,RP01172
7000129,HAFIZ BEAUTY CORNER..2,RP01173
7000129,HAFIZ ULLAH PROV. STORE1,RP01174
7000129,HAKAK PROV. STORE..2,RP01175
7000129,HANGA PROV. STORE1,RP01176
7000129,HILAL PROV. STORE..8,RP01177
7000129,MEHRAJ P/S,RP01178
7000129,IMPERE PROV. STORE..2,RP01179
7000129,IMRAN PROV. STORE..1,RP01180
7000129,IMRAN PROV. STORE..2,RP01181
7000129,IMTAYAZ  GEN. STOREG,RP01182
7000129,"JAAN  PROV. STORE,-1",RP01183
7000129,JEHANGIR PROV.STORE3,RP01184
7000129,"JK PROV. STORE,-1",RP01185
7000129,"KHAN  PROV. STORE,-10",RP01186
7000129,KHAN GEN. STOREB,RP01187
7000129,KHAZIR SONS..2,RP01188
7000129,"KIRMANI  PROV. STORE,-1",RP01189
7000129,KITCHEN PROV. STORE..2,RP01190
7000129,M.S PROV. STORE,RP01191
7000129,SOFI  PROV. STORE,RP01192
7000129,BABA RESHI GEN. STORE,RP01193
7000129,"AFTAB PROV. STORE,",RP01194
7000129,"ROYAL STORE,",RP01195
7000129,BEST PROV.STORE,RP01196
7000129,KHAN DRY FRUITS,RP01197
7000129,JAN PROV. STORE,RP01198
7000129,SHAKEEL PROV. STORE,RP01199
7000129,Altaf Pro. Store.,RP01200
7000129,Kownsar Pro. Store.,RP01201
7000129,BILAL PROV. STORE,RP01202
7000129,"MALIK PROV. STORE,",RP01203
7000129,"BHAT GEN. STORE,",RP01204
7000129,JAMEEL PROV STORE,RP01205
7000129,"NISHAT PAN HOUSE,",RP01206
7000129,"IMRAN PROV. STORE,",RP01207
7000129,"GH RASOOL,",RP01208
7000129,"GH HASSAN,",RP01209
7000129,WANI PROV STORE,RP01210
7000129,"MIR & SONS,",RP01211
7000129,"BHAT PROV.STORE,",RP01212
7000129,"FAST EDDIESS,",RP01213
7000129,"MISRI PAN HOUSE,",RP01214
7000129,"SNOW VIEW,",RP01215
7000129,"MIR PROV. STORE,",RP01216
7000129,TAHIR PROVISON STORE,RP01217
7000129,"REHMAT PROV.STORE,",RP01218
7000129,MALIK RIYAZ,RP01219
7000129,"JAVID PROV. STORE,",RP01220
7000129,"SIDIQ PROV. STORE,",RP01221
7000129,"DAILY  NEEEDS,",RP01222
7000129,"MIR PROV. STORE,",RP01223
7000129,"MIR SAJAD PROV. STORE,",RP01224
7000129,"MALIK PROV.STORE,",RP01225
7000129,"LITTLE HUT,",RP01226
7000129,"KNG.STORE,-1",RP01227
7000129,LIYAKAT PROV.STORE1,RP01228
7000129,"M.A. TELICOM,-1",RP01229
7000129,M.S BAKERY..2,RP01230
7000129,M.SHAFI PROV. STORE..2,RP01231
7000129,SAMAD PROV. STORE (NR),RP01232
7000129,BHAT PROV. STORENR,RP01233
7000129,MAGRAY PROV.STORE4,RP01234
7000129,MALIK PROV. STORE6,RP01235
7000129,BHAT PROV STORE,RP01236
7000129,MATOO PROV. STORE..2,RP01237
7000129,MIR GEN. STORE4,RP01238
7000129,MIR PROV STORE..3,RP01239
7000129,MIR PROV. STORE7,RP01240
7000129,"MOHAMMAD ASHRAF PROV.STORE,-1",RP01241
7000129,MOHD AMIN PROV. STORE,RP01242
7000129,MATOO BROTHERS,RP01243
7000129,"MUGHLE AZAM,-1",RP01244
7000129,"DAR PROV. STORE,",RP01245
7000129,"WATTAN PROV. STORE,",RP01246
7000129,"LAL DED,",RP01247
7000129,"JOLLY ARTS,",RP01248
7000129,"MUSHTAQ GEN. STORE,",RP01249
7000129,"ROYAL GEN. STORE,",RP01250
7000129,"MOHD.ASHRAF,",RP01251
7000129,"JAVEED GEN. STORE,",RP01252
7000129,"SANA FOODS,",RP01253
7000129,"ERINA ,",RP01254
7000129,"DIPLAZ GEN. STORE,",RP01255
7000129,"BHAT PROV, STORE,",RP01256
7000129,"QAYOOM PROV. STORE ,",RP01257
7000129,"ZIYARAT PROV. STORE,",RP01258
7000129,"CHINAR PROV. STORE,",RP01259
7000129,A TO Z STORE,RP01260
7000129,"ALLAH RAKHA PROV. STORE,",RP01261
7000129,BHATT P/S,RP01262
7000129,"MUKHTAR PROV. STORE,-1",RP01263
7000129,"MUNEER PROV. STORE,-1",RP01264
7000129,AKII PROVISONAL STORE,RP01265
7000129,"MUSHTAQ PROV. STORE,-12",RP01266
7000129,NASIR PROV. STORE..3,RP01267
7000129,"DEAIL PROV. STORE,",RP01268
7000129,"KAMAL PROV. STORE,",RP01269
7000129,"G.N GEN STORE,",RP01270
7000129,"RUBI PROV. STORE,",RP01271
7000129,"BANGROO PROV STORE,",RP01272
7000129,"SHABNUM STD,",RP01273
7000129,"GULMARG PROV.STORE,",RP01274
7000129,"GH MOHD PROV.STORE,",RP01275
7000129,"M M TRADERS,",RP01276
7000129,"A R PROV. STORE,",RP01277
7000129,"WATTAN PROV. STORE,",RP01278
7000129,"RAJA SOFTY,",RP01279
7000129,"H TEE HUTS,",RP01280
7000129,"ICE LAND,",RP01281
7000129,"LATIEF GEN. STORE,",RP01282
7000129,"HAZARI MILK STORE,",RP01283
7000129,"DAGGA PROV. STORE,",RP01284
7000129,"SHOWKAT PROV. STORE,",RP01285
7000129,"SHAH PROV. STORE,",RP01286
7000129,"MAIN POINT,",RP01287
7000129,"GAGLOO MILK STORE,",RP01288
7000129,"JAVID PROV.STORE,",RP01289
7000129,"BILAL PROV. STORE,",RP01290
7000129,"SOFI PROV. STORE,",RP01291
7000129,"WANI PROV. STORE,",RP01292
7000129,"SHABIR PROV. STORE,",RP01293
7000129,"HAMDARD PROV.STORE,",RP01294
7000129,"ICE POINT,",RP01295
7000129,"AZAD PROV.STORE,",RP01296
7000129,"JAVAID PROV.STORE,",RP01297
7000129,"G.N.STORE,",RP01298
7000129,"SHAH PROV. STORE,",RP01299
7000129,"WELCOME FAST FOOD,",RP01300
7000129,"MANTOO GEN. STORE,",RP01301
7000129,"THAKOO GEN. STORE,",RP01302
7000129,"GUDOO PROV. STORE,",RP01303
7000129,"OWAIS PROV. STORE,",RP01304
7000129,"MUSHTAQ PROV.STORE,",RP01305
7000129,"JAAN PROV.STORE,",RP01306
7000129,"HANDOO PROV. STORE,",RP01307
7000129,"LITTLE BIT,",RP01308
7000129,FAYAZ PROV  STORE,RP01309
7000129,BILAL PROV  STORE,RP01310
7000129,GOJRI PROV  STORE,RP01311
7000129,UMER PROV  STORE,RP01312
7000129,PARVAAZ PROV STORE,RP01313
7000129,"BILAL PROV. STORE,",RP01314
7000129,"SHEIKH PROV. STORE,",RP01315
7000129,"AL HABIB  GEN. STORE,",RP01316
7000129,"FAROOQ PROV . STORE,",RP01317
7000129,"PUPA GEN.STORE,",RP01318
7000129,"FRIENDS PROV. STORE,",RP01319
7000129,"NEW ICE BEAM,",RP01320
7000129,"HANEEF ENTERPRISES,",RP01321
7000129,"BHAT PROV. STORE ,",RP01322
7000129,"JAVEED PROV. STORE,",RP01323
7000129,"BASHIR PROV. STORE,",RP01324
7000129,"HEAVEN GEN.  STORE,",RP01325
7000129,"ARIF PROV. STORE,",RP01326
7000129,"YOUNIS  GEN. STORE,",RP01327
7000129,"CHANGA PROV.STORE,",RP01328
7000129,MUZAFFAR PROVISION STORE,RP01329
7000129,"LAL KHAN,",RP01330
7000129,"MADINA GEN. STORE,",RP01331
7000129,"GOUSIA  GEN. STORE,",RP01332
7000129,"BHAT PROV. STORE,",RP01333
7000129,"M.S. ENTERPRISES,",RP01334
7000129,"WANI ENT,",RP01335
7000129,BILAL PROVISION STORE,RP01336
7000129,"GILLA  GEN. STORE,",RP01337
7000129,"JAVEED GEN. STORE,",RP01338
7000129,"AG MALK,",RP01339
7000129,"ZAHOOR  PROV. STORE,",RP01340
7000129,"FAROOQ BROTHERS,",RP01341
7000129,"JAVEED GEN. STORE,",RP01342
7000129,"KHAN ENTERPRISES,",RP01343
7000129,"BHAT PROV. STORE,",RP01344
7000129,"AMIN PROV. STORE,",RP01345
7000129,"SHOWKAT  PROV. STORE,",RP01346
7000129,"G.N. DAR PROV. STORE,",RP01347
